Sales_ID,Date,Region,Country,City,Sales_Team,Account_Manager,Product_ID,Units_Sold,Revenue,Profit_Margin,Profit,Customer_ID,,,,,
235,15-05-22,Europe,Belgium,Barcelona,PPG,Aki Tanaka,1057,85,225280.53,0.25,56320.13,540,,,,,
236,13-09-22,Europe,Italy,Munich,PPG,Aki Tanaka,1019,397,67473.75,0.41,27664.24,603,,,,,
237,19-06-23,Europe,Austria,Birmingham,BPD,Jane Smith,1055,1,137373.06,0.28,38464.46,297,,,,,
238,12-02-23,Europe,Sweden,Barcelona,TTD,Jane Smith,1025,138,255913.82,0.28,71655.87,938,,,,,
239,13-06-22,Europe,Switzerland,Brussels,TTD,Aki Tanaka,1021,203,430772.45,0.29,124924.01,936,,,,,
240,27-02-22,Europe,Italy,Rome,PPG,Aki Tanaka,1038,64,116105.0021,0.16,17880.95,645,,,,,
241,21-10-22,Europe,UK,Brussels,TTD,Aki Tanaka,1019,229,528652.45,0.33,174455.31,524,,,,,
242,04-11-22,Europe,Belgium,Gothenburg,LSG,John Doe,1040,361,231162.05,0.26,60102.13,256,,,,,
243,15-03-23,Europe,Italy,Marseille,BPD,Jane Smith,1015,161,143071.18,0.25,35767.8,164,,,,,
244,30-05-22,Europe,Italy,Seville,LSG,John Doe,1023,18,127652.22,0.3,38295.67,937,,,,,
245,09-06-22,Europe,Italy,Stockholm,BPD,Carlos Lopez,1031,178,576144.37,0.18,103705.99,29,,,,,
246,27-01-22,Europe,Austria,Barcelona,PPG,Jane Smith,1035,475,175013.0524,0.22,36189.37,752,,,,,
247,03-02-23,Europe,UK,Milan,BPD,Aki Tanaka,1035,343,257656.3,0.16,41225.01,655,,,,,
248,30-06-22,Europe,Italy,Berlin,PPG,Aki Tanaka,1008,490,366378.75,0.29,106249.84,427,,,,,
249,06-06-22,Europe,Austria,Leipzig,PPG,Jane Smith,1012,38,58065.96,0.17,9871.21,967,,,,,
250,24-07-22,Europe,Austria,Eindhoven,TTD,Carlos Lopez,1051,382,24402.4,0.38,9272.91,834,,,,,
251,03-02-22,Europe,Netherlands,Birmingham,BPD,Aki Tanaka,1030,415,55923.77,0.2,11184.75,942,,,,,
252,18-10-22,Europe,UK,Salzburg,PPG,Aki Tanaka,1042,330,62250.3,0.36,22410.11,295,,,,,
253,22-07-22,Europe,Sweden,Rotterdam,PPG,John Doe,1051,474,168108.23,0.49,82373.03,992,,,,,
254,08-10-22,Europe,Spain,Stockholm,PPG,John Doe,1018,463,484299.33,0.38,184033.75,572,,,,,
255,14-03-23,Europe,Italy,Milan,BPD,Jane Smith,1057,114,198956.13,0.22,43770.35,950,,,,,
256,27-04-23,Europe,Switzerland,Amsterdam,TTD,Aki Tanaka,1045,380,466266.8664,0.29,142600.77,898,,,,,
257,16-05-22,Europe,Germany,Glasgow,BPD,Carlos Lopez,1031,211,46478.58,0.16,7436.57,775,,,,,
258,12-04-23,Europe,France,Stockholm,LSG,Jane Smith,1031,170,126876.78,0.41,52019.48,902,,,,,
259,29-05-23,Europe,Belgium,Brussels,PPG,Jane Smith,1046,108,487886.758,0.31,162038.99,610,,,,,
260,13-05-22,Europe,Netherlands,Berlin,PPG,John Doe,1047,295,359181.13,0.3,107754.34,136,,,,,
261,01-05-23,Europe,Sweden,Lyon,BPD,John Doe,1011,114,222403.247,0.2,46067.85,339,,,,,
262,09-03-23,Europe,France,Geneva,BPD,John Doe,1025,136,58276.97,0.2,11655.39,254,,,,,
263,12-04-22,Europe,Austria,Amsterdam,BPD,Carlos Lopez,1018,73,598468.55,0.5,299234.28,94,,,,,
264,19-12-22,Europe,France,Zurich,PPG,Jane Smith,1016,210,147544.33,0.18,26557.98,306,,,,,
265,03-11-22,Europe,Netherlands,Edinburgh,BPD,Aki Tanaka,1044,126,54359.33,0.49,26636.07,977,,,,,
266,25-05-23,Europe,Switzerland,Manchester,PPG,Jane Smith,1050,318,88205.95996,0.49,46305.52,543,,,,,
267,16-03-23,Europe,UK,Bilbao,BPD,Aki Tanaka,1007,173,57764.38,0.32,18484.6,150,,,,,
268,08-03-22,Europe,France,Bilbao,TTD,Aki Tanaka,1015,90,43822.15,0.15,6573.32,696,,,,,
269,16-05-22,Europe,Switzerland,Birmingham,BPD,John Doe,1017,324,147233.09,0.38,55948.57,645,,,,,
270,02-03-23,Europe,Netherlands,Lyon,BPD,Carlos Lopez,1051,443,226015.1985,0.32,69992.82,672,,,,,
271,16-04-23,Europe,Netherlands,Dortmund,BPD,John Doe,1057,114,23789.85355,0.33,8279.33,706,,,,,
272,04-06-23,Europe,Austria,Edinburgh,BPD,Aki Tanaka,1056,302,23239.61848,0.41,10048.52,75,,,,,
273,16-04-22,Europe,Spain,Brussels,TTD,Aki Tanaka,1012,307,359724.05,0.17,61153.09,129,,,,,
274,10-03-22,Europe,Germany,Gothenburg,PPG,Jane Smith,1011,359,267786.14,0.48,128537.35,441,,,,,
275,17-03-22,Europe,Belgium,Marseille,LSG,Carlos Lopez,1010,14,85845.66,0.42,36055.18,514,,,,,
276,19-04-22,Europe,Italy,Hamburg,BPD,Aki Tanaka,1058,96,30497.01,0.2,6099.4,136,,,,,
277,21-04-22,Europe,Switzerland,Barcelona,LSG,Carlos Lopez,1029,165,85268.12,0.17,14495.58,994,,,,,
278,29-07-22,Europe,Sweden,Antwerp,PPG,John Doe,1032,361,164031.61,0.42,68893.28,959,,,,,
279,09-01-23,Europe,France,Paris,LSG,Aki Tanaka,1048,241,166198.04,0.35,58169.31,77,,,,,
280,16-06-22,Europe,Sweden,Paris,TTD,John Doe,1018,220,308535.79,0.26,80219.31,913,,,,,
281,10-01-22,Europe,Sweden,Edinburgh,BPD,John Doe,1021,287,21794.05,0.23,5012.63,911,,,,,
282,01-11-22,Europe,UK,Antwerp,TTD,Aki Tanaka,1042,416,60212.78942,0.23,13016.81,88,,,,,
283,12-09-22,Europe,Italy,Amsterdam,BPD,John Doe,1028,418,587734.1,0.33,193952.25,878,,,,,
284,24-02-22,Europe,Italy,Bern,TTD,Carlos Lopez,1014,470,496032.5957,0.38,181431.82,71,,,,,
285,04-02-23,Europe,Spain,Geneva,BPD,John Doe,1028,35,93481.36221,0.19,18731.3,861,,,,,
286,14-03-22,Europe,Switzerland,Uppsala,TTD,John Doe,1048,183,58062.12,0.36,20902.36,923,,,,,
287,05-10-22,Europe,Switzerland,Birmingham,PPG,John Doe,1051,205,40586.95,0.32,12987.82,579,,,,,
288,21-10-22,Europe,Sweden,Bern,BPD,Jane Smith,1047,137,299067.64,0.5,149533.82,338,,,,,
289,10-02-22,Europe,Netherlands,Malmo,BPD,Carlos Lopez,1016,188,10858.43,0.47,5103.46,813,,,,,
290,14-03-23,Europe,Italy,Paris,BPD,Jane Smith,1057,231,372163,0.3,111648.9,352,,,,,
291,13-05-22,Europe,Austria,Barcelona,TTD,John Doe,1057,119,50861.15,0.25,12715.29,444,,,,,
292,26-07-22,Europe,Belgium,Nice,TTD,Carlos Lopez,1013,212,30629.34,0.37,11332.86,548,,,,,
293,24-09-22,Europe,Belgium,Bern,TTD,Aki Tanaka,1030,198,183885.92,0.38,69876.65,729,,,,,
294,20-03-22,Europe,Germany,Bern,LSG,Aki Tanaka,1048,404,542556.8,0.28,151915.9,772,,,,,
295,12-07-22,Europe,Netherlands,Berlin,PPG,John Doe,1037,408,531051.87,0.33,175247.12,951,,,,,
296,31-10-22,Europe,Sweden,Gothenburg,PPG,Jane Smith,1019,177,244604.98,0.36,88057.79,282,,,,,
297,12-09-22,Europe,Austria,Valencia,TTD,Aki Tanaka,1018,307,44877.26,0.34,15258.27,110,,,,,
298,08-01-23,Europe,France,Zurich,BPD,Aki Tanaka,1006,406,281896.7987,0.3,73944.12,999,,,,,
299,01-02-22,Europe,Belgium,Edinburgh,PPG,John Doe,1026,115,11796.80972,0.44,4878.71,681,,,,,
300,10-12-22,Europe,Switzerland,Stockholm,LSG,Jane Smith,1029,88,472079.04,0.21,99136.6,324,,,,,
301,16-09-22,Europe,Spain,Milan,TTD,Carlos Lopez,1020,151,262206.09,0.4,104882.44,21,,,,,
302,22-07-22,Europe,Belgium,Linz,BPD,Carlos Lopez,1037,21,19052.07,0.45,8573.43,208,,,,,
303,10-01-23,Europe,Belgium,Bilbao,TTD,John Doe,1012,208,48930.4029,0.42,21741.83,389,,,,,
304,22-02-23,Europe,Germany,Salzburg,PPG,Jane Smith,1050,375,195856.7193,0.39,73921.19,414,,,,,
305,11-06-23,Europe,Germany,Rome,BPD,Jane Smith,1040,475,203462.4032,0.25,55300.22,85,,,,,
306,01-05-22,Europe,Spain,Madrid,LSG,Carlos Lopez,1028,473,127356.1426,0.18,21546.68,994,,,,,
307,22-02-23,Europe,Sweden,Manchester,PPG,John Doe,1018,109,284572.4057,0.38,104650.73,6,,,,,
308,17-05-23,Europe,Austria,Glasgow,TTD,Aki Tanaka,1006,99,46545.5527,0.32,15957.58,96,,,,,
309,26-04-22,Europe,Belgium,Graz,PPG,Aki Tanaka,1002,183,79062.96,0.23,18184.48,476,,,,,
310,13-01-23,Europe,UK,Lausanne,TTD,John Doe,1009,491,68089.38703,0.22,15514.18,848,,,,,
311,20-05-22,Europe,France,Milan,PPG,Jane Smith,1030,92,229782.46,0.26,59743.44,271,,,,,
312,10-12-22,Europe,Sweden,Salzburg,TTD,Carlos Lopez,1012,408,93614.24,0.4,37445.7,840,,,,,
313,18-05-23,Europe,France,Vienna,LSG,Aki Tanaka,1005,34,325389.0914,0.45,156875.2,11,,,,,
314,02-12-22,Europe,Spain,Antwerp,BPD,Aki Tanaka,1055,394,218408.0804,0.33,69374.89,453,,,,,
315,24-01-23,Europe,UK,Marseille,TTD,John Doe,1039,483,108154.4362,0.4,44805.48,535,,,,,
316,06-10-22,Europe,Switzerland,Zurich,TTD,Aki Tanaka,1059,216,201961.43,0.24,48470.74,516,,,,,
317,05-09-22,Europe,Spain,Amsterdam,BPD,Jane Smith,1049,142,339854.96,0.29,98557.94,894,,,,,
318,27-08-22,Europe,France,Munich,LSG,Carlos Lopez,1002,98,51343.98,0.42,21564.47,562,,,,,
319,13-02-23,Europe,Belgium,Naples,LSG,Carlos Lopez,1038,485,67733.91055,0.33,21631.47,220,,,,,
320,18-06-23,Europe,Netherlands,Salzburg,PPG,Carlos Lopez,1008,240,198152.56,0.29,57464.24,159,,,,,
321,07-10-22,Europe,Germany,Manchester,BPD,Aki Tanaka,1049,236,164438.46,0.4,65775.38,395,,,,,
322,17-06-22,Europe,Spain,Paris,LSG,Aki Tanaka,1049,172,108173.22,0.36,38942.36,183,,,,,
323,22-05-22,Europe,France,Manchester,LSG,Aki Tanaka,1006,167,56342.49,0.42,23663.85,939,,,,,
324,26-12-22,Europe,Austria,Salzburg,LSG,Jane Smith,1011,94,286533.94,0.41,117478.92,231,,,,,
325,27-05-23,Europe,Sweden,Stockholm,BPD,Aki Tanaka,1053,298,200886.7619,0.28,60262.64,641,,,,,
326,11-06-23,Europe,Austria,Berlin,PPG,Aki Tanaka,1059,106,440191.3962,0.15,71785.29,890,,,,,
327,28-03-23,Europe,Germany,Zurich,LSG,John Doe,1031,46,203727.12,0.48,97789.02,943,,,,,
328,22-11-22,Europe,Belgium,Lyon,TTD,Aki Tanaka,1010,161,230353.37,0.34,78320.15,55,,,,,
329,18-08-22,Europe,Switzerland,Uppsala,PPG,Carlos Lopez,1037,453,23613.71,0.5,11806.86,56,,,,,
330,04-06-22,Europe,Spain,Madrid,BPD,Carlos Lopez,1048,140,186668.29,0.18,33600.29,228,,,,,
331,26-03-23,Europe,Netherlands,Antwerp,BPD,Aki Tanaka,1022,497,207568.24,0.41,85102.98,101,,,,,
332,23-01-22,Europe,Switzerland,Bordeaux,LSG,Jane Smith,1033,16,10567.11138,0.34,3376.94,724,,,,,
333,06-12-22,Europe,Spain,Valencia,TTD,Aki Tanaka,1009,55,47067.74,0.16,7530.84,392,,,,,
334,19-06-23,Europe,France,Innsbruck,PPG,Aki Tanaka,1036,444,78698.44,0.28,22035.56,611,,,,,
335,05-05-22,Europe,Italy,Bilbao,LSG,Jane Smith,1023,471,45714.22,0.5,22857.11,622,,,,,
336,01-08-22,Europe,Netherlands,Edinburgh,PPG,Jane Smith,1047,465,27611.62774,0.45,11678.64,976,,,,,
337,27-01-23,Europe,Netherlands,Basel,PPG,Aki Tanaka,1031,65,8106.795298,0.49,4114.07,489,,,,,
338,29-04-22,Europe,France,Brussels,PPG,Aki Tanaka,1021,42,202251.49,0.21,42472.81,323,,,,,
339,25-01-22,Europe,France,Gothenburg,PPG,Jane Smith,1003,70,316719.1121,0.45,133959.85,55,,,,,
340,25-07-22,Europe,Austria,Geneva,PPG,Jane Smith,1011,220,49970.64,0.4,19988.26,480,,,,,
341,25-10-22,Europe,Austria,Gothenburg,PPG,Aki Tanaka,1030,5,72272.89,0.32,23127.32,906,,,,,
342,11-04-22,Europe,Spain,Florence,PPG,Aki Tanaka,1025,425,55575.87,0.38,21118.83,639,,,,,
343,26-11-22,Europe,UK,Basel,LSG,Aki Tanaka,1028,9,38742.62,0.39,15109.62,877,,,,,
344,13-01-23,Europe,Sweden,Gothenburg,BPD,Jane Smith,1045,193,69052.14301,0.18,12872.9,51,,,,,
345,11-08-22,Europe,Netherlands,Vienna,LSG,Jane Smith,1025,48,362153.55,0.45,162969.1,948,,,,,
346,17-01-22,Europe,Spain,Milan,PPG,Jane Smith,1017,451,223703.0679,0.49,103028.14,338,,,,,
347,03-09-22,Europe,UK,Eindhoven,TTD,Aki Tanaka,1023,286,84761.52,0.46,38990.3,479,,,,,
348,21-10-22,Europe,Austria,Bruges,PPG,Carlos Lopez,1036,233,108849.77,0.49,53336.39,73,,,,,
349,25-03-23,Europe,Switzerland,Lyon,BPD,Carlos Lopez,1045,121,117767.49,0.4,47107,181,,,,,
350,03-06-22,Europe,Austria,Lausanne,LSG,John Doe,1049,469,12033.47,0.15,1805.02,687,,,,,
351,10-09-22,Europe,France,Madrid,PPG,Aki Tanaka,1039,169,579608.41,0.17,98533.43,279,,,,,
352,13-11-22,Europe,Netherlands,Berlin,LSG,Jane Smith,1002,446,429329.1,0.47,201784.68,332,,,,,
353,08-01-23,Europe,Germany,Liege,PPG,Carlos Lopez,1011,256,16482.78213,0.28,4035.35,190,,,,,
354,11-09-22,Europe,Netherlands,Valencia,BPD,Jane Smith,1012,273,5664.63,0.31,1756.04,678,,,,,
355,09-06-23,Europe,Austria,Vienna,TTD,Carlos Lopez,1004,196,209524.82,0.45,94286.17,360,,,,,
356,17-05-22,Europe,France,Lund,PPG,Aki Tanaka,1021,495,28324.97,0.4,11329.99,976,,,,,
357,24-06-23,Europe,Austria,Vienna,BPD,Carlos Lopez,1038,353,585701.27,0.38,222566.48,735,,,,,
358,21-09-22,Europe,Switzerland,Rotterdam,BPD,Aki Tanaka,1005,367,230359.52,0.28,64500.67,670,,,,,
359,10-07-22,Europe,Germany,Zurich,PPG,John Doe,1002,57,121183.42,0.48,58168.04,508,,,,,
360,27-04-23,Europe,France,Seville,LSG,Aki Tanaka,1059,232,121520.897,0.45,57670.38,689,,,,,
361,26-01-22,Europe,Sweden,Zurich,PPG,Aki Tanaka,1035,478,238009.4279,0.32,71586.64,630,,,,,
362,22-12-22,Europe,Austria,Florence,BPD,John Doe,1035,173,33381.62,0.36,12017.38,828,,,,,
363,06-04-22,Europe,Switzerland,Salzburg,BPD,Carlos Lopez,1026,28,66899.85,0.35,23414.95,710,,,,,
364,09-02-22,Europe,Italy,Berlin,PPG,Jane Smith,1014,377,398664.33,0.31,123585.94,214,,,,,
365,24-05-22,Europe,Austria,Amsterdam,PPG,Jane Smith,1054,24,160041.36,0.19,30407.86,630,,,,,
366,30-05-22,Europe,Belgium,Lund,BPD,Carlos Lopez,1041,313,51426.08,0.49,25198.78,568,,,,,
367,28-04-23,Europe,Spain,Paris,BPD,Jane Smith,1023,234,172542.1904,0.39,70965.82,175,,,,,
368,20-06-22,Europe,Switzerland,Dortmund,TTD,Aki Tanaka,1033,215,28900.67,0.42,12138.28,678,,,,,
369,29-05-22,Europe,Austria,Basel,BPD,Jane Smith,1013,209,22656.49,0.21,4757.86,405,,,,,
370,11-02-22,Europe,Netherlands,Berlin,TTD,John Doe,1025,427,486619.07,0.16,77859.05,619,,,,,
371,01-03-22,Europe,UK,Ghent,LSG,Jane Smith,1018,107,43288.80543,0.4,16275.09,106,,,,,
372,17-12-22,Europe,Belgium,Geneva,BPD,Jane Smith,1021,64,130870.93,0.5,65435.46,85,,,,,
373,20-03-23,Europe,France,Berlin,TTD,Aki Tanaka,1038,220,281432.48,0.4,112572.99,645,,,,,
374,05-03-22,Europe,Belgium,Hamburg,TTD,John Doe,1050,100,53622.87,0.36,19304.23,46,,,,,
375,14-02-23,Europe,UK,Florence,LSG,Carlos Lopez,1025,417,56014.7895,0.18,9757.56,946,,,,,
376,09-10-22,Europe,Sweden,Manchester,LSG,Jane Smith,1050,354,256346.92,0.26,66650.2,460,,,,,
377,09-01-22,Europe,Sweden,Graz,PPG,Aki Tanaka,1053,462,113248.89,0.16,18119.82,347,,,,,
378,23-02-22,Europe,France,Vienna,BPD,Jane Smith,1012,98,185897.8491,0.29,51891,154,,,,,
379,07-01-22,Europe,Switzerland,Milan,LSG,Jane Smith,1031,412,108762.63,0.27,29365.91,303,,,,,
380,26-01-22,Europe,Belgium,Uppsala,LSG,Aki Tanaka,1012,66,152722.4678,0.27,38757.39,448,,,,,
381,15-11-22,Europe,Austria,Berlin,BPD,Aki Tanaka,1052,335,290007.05,0.17,49301.2,197,,,,,
382,13-07-22,Europe,Belgium,Bruges,LSG,Aki Tanaka,1031,342,106374.02,0.38,40422.13,400,,,,,
383,04-08-22,Europe,Belgium,Bern,LSG,Aki Tanaka,1003,159,255756.57,0.47,120205.59,673,,,,,
384,25-01-23,Europe,Sweden,Lausanne,BPD,Jane Smith,1034,398,33955.89221,0.25,8791.88,297,,,,,
385,09-02-22,Europe,Spain,Salzburg,TTD,Carlos Lopez,1058,275,128688.65,0.18,23163.96,175,,,,,
386,24-04-22,Europe,UK,Brussels,PPG,John Doe,1027,162,248846,0.46,114469.16,677,,,,,
387,23-01-23,Europe,Belgium,Eindhoven,PPG,Aki Tanaka,1047,52,139748.5923,0.46,66578.21,153,,,,,
388,18-10-22,Europe,Belgium,Florence,TTD,John Doe,1021,223,52909.08,0.36,19047.27,701,,,,,
389,10-04-22,Europe,France,Zurich,TTD,Jane Smith,1021,165,234584.01,0.28,65683.52,17,,,,,
390,28-04-23,Europe,Austria,Ghent,BPD,John Doe,1001,137,46919.32639,0.33,16328.83,174,,,,,
391,15-03-22,Europe,UK,Edinburgh,LSG,Jane Smith,1029,469,56052.63,0.42,23542.1,778,,,,,
392,25-09-22,Europe,Sweden,Lyon,BPD,John Doe,1015,59,245968.13,0.24,59032.35,298,,,,,
393,03-11-22,Europe,Netherlands,The Hague,LSG,Carlos Lopez,1030,438,70151.15,0.42,29463.48,546,,,,,
394,29-05-22,Europe,Netherlands,Turin,TTD,Jane Smith,1005,288,62533.8,0.26,16258.79,556,,,,,
395,20-01-22,Europe,Germany,Antwerp,BPD,Carlos Lopez,1023,340,296369.5999,0.29,80782.91,508,,,,,
396,13-04-22,Europe,France,Paris,PPG,Carlos Lopez,1052,422,397651.88,0.24,95436.45,892,,,,,
397,27-11-22,Europe,Sweden,Bilbao,PPG,John Doe,1046,422,50121.84,0.23,11528.02,113,,,,,
398,26-10-22,Europe,Spain,Paris,BPD,Jane Smith,1038,46,368621.97,0.46,169566.11,355,,,,,
399,03-06-23,Europe,Switzerland,Basel,TTD,John Doe,1002,133,47866.61,0.28,13402.65,521,,,,,
400,06-04-22,Europe,France,Manchester,PPG,Jane Smith,1004,264,72416.07,0.23,16655.7,812,,,,,
401,12-03-23,Europe,Switzerland,Berlin,PPG,Aki Tanaka,1058,123,504326.86,0.2,100865.37,744,,,,,
402,15-09-22,Europe,Belgium,Stockholm,BPD,Jane Smith,1002,343,273866.31,0.46,125978.5,284,,,,,
403,05-02-22,Europe,Austria,Stockholm,BPD,John Doe,1026,274,532290.02,0.45,239530.51,34,,,,,
404,09-12-22,Europe,Austria,Ghent,PPG,Jane Smith,1033,326,44823.74,0.43,19274.21,810,,,,,
405,10-04-22,Europe,Germany,Rome,BPD,Carlos Lopez,1047,202,363722.08,0.22,80018.86,863,,,,,
406,17-08-22,Europe,Netherlands,Amsterdam,TTD,Aki Tanaka,1028,331,504489.38,0.39,196750.86,422,,,,,
407,09-09-22,Europe,Spain,Lyon,TTD,John Doe,1003,346,175520.37,0.31,54411.31,113,,,,,
408,04-08-22,Europe,Netherlands,Amsterdam,LSG,Carlos Lopez,1030,389,264468.45,0.27,71406.48,424,,,,,
409,02-03-22,Europe,Switzerland,Amsterdam,LSG,Carlos Lopez,1039,244,146568.9433,0.46,64896.23,242,,,,,
410,25-07-22,Europe,Switzerland,Stockholm,BPD,Aki Tanaka,1059,322,568868.34,0.42,238924.7,127,,,,,
411,15-06-22,Europe,Switzerland,London,TTD,Jane Smith,1009,241,467574.38,0.4,187029.75,763,,,,,
412,23-09-22,Europe,Italy,Naples,PPG,Carlos Lopez,1020,366,101130.65,0.17,17192.21,334,,,,,
413,13-10-22,Europe,Spain,Rome,LSG,Aki Tanaka,1040,129,472960.42,0.31,146617.73,376,,,,,
414,13-02-23,Europe,UK,Munich,LSG,Jane Smith,1017,34,238842.7498,0.17,39294.06,686,,,,,
415,12-04-23,Europe,Netherlands,Eindhoven,LSG,Jane Smith,1041,418,29639.65,0.42,12448.65,622,,,,,
416,24-12-22,Europe,France,Vienna,TTD,Carlos Lopez,1054,172,156417.93,0.19,29719.41,779,,,,,
417,26-10-22,Europe,Belgium,Munich,LSG,John Doe,1020,394,189193.93,0.18,34054.91,293,,,,,
418,03-08-22,Europe,Germany,Nice,BPD,John Doe,1014,169,61811.68,0.41,25342.79,771,,,,,
419,19-10-22,Europe,Switzerland,Turin,PPG,John Doe,1014,168,31056.84,0.46,14286.15,833,,,,,
420,03-06-22,Europe,Italy,Graz,PPG,Aki Tanaka,1043,130,140346.68,0.16,22455.47,392,,,,,
421,08-03-22,Europe,UK,Vienna,TTD,Jane Smith,1003,67,186765.05,0.3,56029.51,622,,,,,
422,08-04-22,Europe,Netherlands,Zurich,TTD,Jane Smith,1058,287,246200.01,0.36,88632,217,,,,,
423,02-02-22,Europe,Austria,Innsbruck,LSG,Aki Tanaka,1010,287,20765.51668,0.31,6196.18,711,,,,,
424,14-07-22,Europe,Sweden,Barcelona,PPG,John Doe,1003,311,106773.18,0.42,44844.74,264,,,,,
425,02-08-22,Europe,UK,Brussels,BPD,Jane Smith,1056,469,322563.6392,0.15,46572.15,853,,,,,
426,29-01-22,Europe,UK,Berlin,PPG,Jane Smith,1014,219,364883.6006,0.37,126894.83,325,,,,,
427,18-07-22,Europe,Netherlands,Salzburg,PPG,Aki Tanaka,1056,406,120435.84,0.32,38539.47,699,,,,,
428,27-02-23,Europe,Germany,Stockholm,LSG,John Doe,1009,18,203235.6038,0.45,88507.12,289,,,,,
429,25-04-22,Europe,UK,Bruges,LSG,Aki Tanaka,1033,233,145976.18,0.18,26275.71,648,,,,,
430,02-09-22,Europe,Netherlands,Rome,BPD,Aki Tanaka,1033,112,556221.2583,0.21,112431.12,297,,,,,
431,20-04-22,Europe,UK,Barcelona,LSG,Aki Tanaka,1052,191,201232.3,0.19,38234.14,284,,,,,
432,05-04-22,Europe,Spain,Munich,BPD,Aki Tanaka,1016,239,239584.61,0.25,59896.15,225,,,,,
433,22-05-23,Europe,Italy,Brussels,LSG,Aki Tanaka,1007,454,287714.531,0.38,117134.33,612,,,,,
434,06-06-22,Europe,Switzerland,Linz,LSG,Carlos Lopez,1020,443,44770.2,0.2,8954.04,361,,,,,
435,16-02-22,Europe,Switzerland,Rome,BPD,Jane Smith,1028,208,245709.6866,0.27,63856.58,866,,,,,
436,28-07-22,Europe,Sweden,Berlin,TTD,Aki Tanaka,1044,430,179200.87,0.34,60928.3,729,,,,,
437,11-10-22,Europe,Italy,Berlin,LSG,Aki Tanaka,1030,60,466739.87,0.21,98015.37,374,,,,,
438,06-12-22,Europe,Italy,Madrid,TTD,Jane Smith,1026,488,533109,0.45,239899.05,548,,,,,
439,31-08-22,Europe,Belgium,Lausanne,BPD,Jane Smith,1048,416,25804.1,0.18,4644.74,756,,,,,
440,04-11-22,Europe,Italy,London,BPD,Aki Tanaka,1039,100,482362.43,0.22,106119.73,721,,,,,
441,17-05-22,Europe,Germany,Salzburg,LSG,Carlos Lopez,1052,130,203097.81,0.47,95455.97,306,,,,,
442,18-04-23,Europe,Sweden,Seville,PPG,John Doe,1059,129,132667.7182,0.38,53166.51,396,,,,,
443,22-07-22,Europe,Germany,Nice,BPD,Jane Smith,1026,161,78155.4,0.38,29699.05,648,,,,,
444,04-10-22,Europe,Belgium,Madrid,BPD,Aki Tanaka,1039,339,423823,0.44,186482.12,232,,,,,
445,06-08-22,Europe,Sweden,Madrid,TTD,John Doe,1010,267,425161.71,0.35,148806.6,422,,,,,
446,02-04-23,Europe,Italy,Vienna,BPD,Jane Smith,1038,478,525476.6254,0.44,223754.59,280,,,,,
447,01-06-22,Europe,UK,Madrid,BPD,Aki Tanaka,1018,157,607030.6648,0.47,268161.45,613,,,,,
448,21-12-22,Europe,Sweden,Brussels,LSG,Carlos Lopez,1028,395,194011.09,0.49,95065.43,829,,,,,
449,26-05-23,Europe,Germany,Hamburg,TTD,John Doe,1041,463,56030.44219,0.48,28814.04,719,,,,,
450,05-10-22,Europe,Austria,Barcelona,BPD,Carlos Lopez,1008,347,141302.39,0.4,56520.96,268,,,,,
451,21-04-23,Europe,Sweden,Brussels,TTD,Carlos Lopez,1040,252,135011.2713,0.2,28476.68,856,,,,,
452,03-04-22,Europe,Netherlands,Munich,LSG,John Doe,1004,158,109563.91,0.38,41634.29,668,,,,,
453,17-09-22,Europe,Spain,Bern,TTD,Jane Smith,1015,291,229744.1,0.2,45948.82,156,,,,,
454,16-01-23,Europe,Germany,Manchester,PPG,Aki Tanaka,1021,27,224596.4663,0.25,58152.68,820,,,,,
455,17-04-23,Europe,Austria,Rotterdam,LSG,Jane Smith,1015,244,112349.6329,0.17,20142.34,260,,,,,
456,09-01-23,Europe,Sweden,Bordeaux,TTD,Jane Smith,1051,86,31188.92,0.29,9044.79,913,,,,,
457,17-04-23,Europe,Spain,Eindhoven,PPG,John Doe,1046,274,139496.8421,0.41,60316.7,273,,,,,
458,02-06-23,Europe,Netherlands,Naples,TTD,Jane Smith,1012,156,108159.0063,0.21,21981.02,526,,,,,
459,02-12-22,Europe,France,Bern,BPD,John Doe,1005,311,260190.5003,0.22,55097.74,127,,,,,
460,27-07-22,Europe,France,Munich,TTD,Aki Tanaka,1003,474,210302.15,0.38,79914.82,19,,,,,
461,19-08-22,Europe,Sweden,Innsbruck,TTD,Carlos Lopez,1007,53,26769.64,0.25,6692.41,971,,,,,
462,17-06-22,Europe,Germany,Salzburg,PPG,Aki Tanaka,1010,166,99991.59,0.3,29997.48,239,,,,,
463,27-06-23,Europe,Sweden,Amsterdam,PPG,Jane Smith,1002,23,294599.91,0.25,73649.98,28,,,,,
464,07-10-22,Europe,France,Bruges,PPG,Jane Smith,1011,221,38807.99,0.3,11642.4,228,,,,,
465,15-05-22,Europe,Belgium,Paris,TTD,John Doe,1034,4,301949.23,0.26,78506.8,167,,,,,
466,23-05-22,Europe,Sweden,Leipzig,LSG,Carlos Lopez,1045,302,52328.21,0.48,25117.54,230,,,,,
467,20-03-23,Europe,Belgium,Antwerp,PPG,Carlos Lopez,1021,488,164486.75,0.3,49346.02,231,,,,,
468,12-01-22,Europe,Belgium,Liege,BPD,Carlos Lopez,1003,351,15108.83,0.48,7252.24,490,,,,,
